2,2026-04-04T18:41:00.0000Z
1,2026-04-11T11:09:00.0000Z
0,2026-04-19T14:40:00.0000Z
3,2026-04-28T19:59:00.0000Z
2,2026-05-04T00:54:00.0000Z
1,2026-05-10T16:47:00.0000Z
0,2026-05-19T00:15:00.0000Z
3,2026-05-28T02:37:00.0000Z
2,2026-06-02T06:38:00.0000Z
1,2026-06-08T21:40:00.0000Z
0,2026-06-17T11:00:00.0000Z
3,2026-06-26T08:08:00.0000Z
2,2026-07-01T12:12:00.0000Z
1,2026-07-08T03:51:00.0000Z
0,2026-07-16T23:08:00.0000Z
3,2026-07-25T14:14:00.0000Z
2,2026-07-30T19:46:00.0000Z
1,2026-08-06T12:54:00.0000Z
0,2026-08-15T12:02:00.0000Z
3,2026-08-24T00:27:00.0000Z
2,2026-08-29T05:27:00.0000Z
1,2026-09-05T00:46:00.0000Z
0,2026-09-14T01:31:00.0000Z
3,2026-09-22T12:47:00.0000Z
2,2026-09-27T18:27:00.0000Z
1,2026-10-04T15:20:00.0000Z
0,2026-10-13T16:07:00.0000Z
3,2026-10-22T02:42:00.0000Z
2,2026-10-27T08:52:00.0000Z
1,2026-11-03T07:23:00.0000Z
0,2026-11-12T05:32:00.0000Z
3,2026-11-20T17:15:00.0000Z
2,2026-11-26T00:15:00.0000Z
1,2026-12-03T00:03:00.0000Z
0,2026-12-11T16:51:00.0000Z
3,2026-12-20T07:44:00.0000Z
2,2026-12-25T14:48:00.0000Z
1,2027-01-01T17:13:00.0000Z
0,2027-01-10T01:31:00.0000Z
3,2027-01-19T21:49:00.0000Z
2,2027-01-24T05:51:00.0000Z
1,2027-01-31T09:35:00.0000Z
0,2027-02-08T09:27:00.0000Z
3,2027-02-18T10:11:00.0000Z
2,2027-02-22T14:46:00.0000Z
1,2027-03-02T00:33:00.0000Z
0,2027-03-09T16:54:00.0000Z
3,2027-03-20T20:25:00.0000Z
2,2027-03-24T21:49:00.0000Z
1,2027-04-01T12:08:00.0000Z
0,2027-04-08T00:31:00.0000Z
3,2027-04-19T06:33:00.0000Z
2,2027-04-23T03:52:00.0000Z
1,2027-04-30T19:39:00.0000Z
0,2027-05-07T09:20:00.0000Z
3,2027-05-18T16:11:00.0000Z
2,2027-05-22T10:33:00.0000Z
1,2027-05-30T01:54:00.0000Z
0,2027-06-05T19:03:00.0000Z
3,2027-06-17T02:40:00.0000Z
2,2027-06-20T17:59:00.0000Z
1,2027-06-28T07:27:00.0000Z
0,2027-07-05T05:27:00.0000Z
3,2027-07-16T15:20:00.0000Z
2,2027-07-19T02:08:00.0000Z
1,2027-07-27T12:59:00.0000Z
0,2027-08-03T18:32:00.0000Z
3,2027-08-15T04:47:00.0000Z
2,2027-08-17T11:47:00.0000Z
1,2027-08-25T19:33:00.0000Z
0,2027-09-02T09:44:00.0000Z
